date,temp
8/12/21 9:11,23.292
8/12/21 9:12,23.773
8/12/21 9:13,23.581
8/12/21 9:14,23.484
8/12/21 9:15,23.292
8/12/21 9:16,23.1
8/12/21 9:17,23.004
8/12/21 9:18,23.004
8/12/21 9:19,23.196
8/12/21 9:20,23.773
8/12/21 9:21,23.869
8/12/21 9:22,23.869
8/12/21 9:23,23.869
8/12/21 9:24,23.773
8/12/21 9:25,23.677
8/12/21 9:26,23.581
8/12/21 9:27,23.581
8/12/21 9:28,23.677
8/12/21 9:29,23.677
8/12/21 9:30,25.319
8/12/21 9:31,26.292
8/12/21 9:32,26.879
8/12/21 9:33,27.272
8/12/21 9:34,27.468
8/12/21 9:35,27.567
8/12/21 9:36,27.665
8/12/21 9:37,27.665
8/12/21 9:38,27.764
8/12/21 9:39,27.764
8/12/21 9:40,27.764
8/12/21 9:41,27.764
8/12/21 9:42,27.764
8/12/21 9:43,27.764
8/12/21 9:44,27.665
8/12/21 9:45,27.665
8/12/21 9:46,27.665
8/12/21 9:47,27.665
8/12/21 9:48,27.665
8/12/21 9:49,27.665
8/12/21 9:50,27.665
8/12/21 9:51,27.665
8/12/21 9:52,27.665
8/12/21 9:53,27.665
8/12/21 9:54,27.665
8/12/21 9:55,27.665
8/12/21 9:56,27.665
8/12/21 9:57,27.665
8/12/21 9:58,27.665
8/12/21 9:59,27.665
8/12/21 10:00,27.665
8/12/21 10:01,27.665
8/12/21 10:02,27.665
8/12/21 10:03,27.764
8/12/21 10:04,27.862
8/12/21 10:05,27.961
8/12/21 10:06,28.06
8/12/21 10:07,28.159
8/12/21 10:08,28.258
8/12/21 10:09,28.258
8/12/21 10:10,28.258
8/12/21 10:11,28.258
8/12/21 10:12,28.258
8/12/21 10:13,28.258
8/12/21 10:14,28.258
8/12/21 10:15,28.258
8/12/21 10:16,28.258
8/12/21 10:17,28.258
8/12/21 10:18,28.258
8/12/21 10:19,28.258
8/12/21 10:20,28.258
8/12/21 10:21,28.159
8/12/21 10:22,28.159
8/12/21 10:23,28.159
8/12/21 10:24,28.159
8/12/21 10:25,28.159
8/12/21 10:26,28.159
8/12/21 10:27,28.159
8/12/21 10:28,28.159
8/12/21 10:29,28.159
8/12/21 10:30,28.258
8/12/21 10:31,28.357
8/12/21 10:32,28.456
8/12/21 10:33,28.555
8/12/21 10:34,28.655
8/12/21 10:35,28.853
8/12/21 10:36,28.953
8/12/21 10:37,29.053
8/12/21 10:38,29.053
8/12/21 10:39,29.152
8/12/21 10:40,29.152
8/12/21 10:41,29.152
8/12/21 10:42,29.152
8/12/21 10:43,29.152
8/12/21 10:44,29.053
8/12/21 10:45,29.053
8/12/21 10:46,29.053
8/12/21 10:47,29.053
8/12/21 10:48,29.053
8/12/21 10:49,29.053
8/12/21 10:50,29.053
8/12/21 10:51,29.053
8/12/21 10:52,28.953
8/12/21 10:53,28.953
8/12/21 10:54,29.053
8/12/21 10:55,29.053
8/12/21 10:56,29.152
8/12/21 10:57,29.252
8/12/21 10:58,29.352
8/12/21 10:59,29.552
8/12/21 11:00,29.652
8/12/21 11:01,29.752
8/12/21 11:02,29.853
8/12/21 11:03,30.054
8/12/21 11:04,30.154
8/12/21 11:05,30.255
8/12/21 11:06,30.356
8/12/21 11:07,30.356
8/12/21 11:08,30.356
8/12/21 11:09,30.356
8/12/21 11:10,30.457
8/12/21 11:11,30.457
8/12/21 11:12,30.356
8/12/21 11:13,30.356
8/12/21 11:14,30.356
8/12/21 11:15,30.356
8/12/21 11:16,30.356
8/12/21 11:17,30.356
8/12/21 11:18,30.356
8/12/21 11:19,30.356
8/12/21 11:20,30.356
8/12/21 11:21,30.457
8/12/21 11:22,30.558
8/12/21 11:23,30.659
8/12/21 11:24,30.76
8/12/21 11:25,30.862
8/12/21 11:26,30.963
8/12/21 11:27,31.064
8/12/21 11:28,31.166
8/12/21 11:29,31.268
8/12/21 11:30,31.472
8/12/21 11:31,31.574
8/12/21 11:32,31.574
8/12/21 11:33,31.676
8/12/21 11:34,31.778
8/12/21 11:35,31.778
8/12/21 11:36,31.778
8/12/21 11:37,31.778
8/12/21 11:38,31.676
8/12/21 11:39,31.676
8/12/21 11:40,31.676
8/12/21 11:41,31.676
8/12/21 11:42,31.574
8/12/21 11:43,31.574
8/12/21 11:44,31.574
8/12/21 11:45,31.574
8/12/21 11:46,31.574
8/12/21 11:47,31.676
8/12/21 11:48,31.676
8/12/21 11:49,31.778
8/12/21 11:50,31.88
8/12/21 11:51,31.983
8/12/21 11:52,32.086
8/12/21 11:53,32.188
8/12/21 11:54,32.291
8/12/21 11:55,32.394
8/12/21 11:56,32.497
8/12/21 11:57,32.6
8/12/21 11:58,32.704
8/12/21 11:59,32.807
8/12/21 12:00,32.911
8/12/21 12:01,33.014
8/12/21 12:02,33.014
8/12/21 12:03,33.014
8/12/21 12:04,33.014
8/12/21 12:05,33.014
8/12/21 12:06,32.911
8/12/21 12:07,32.911
8/12/21 12:08,32.911
8/12/21 12:09,32.911
8/12/21 12:10,32.807
8/12/21 12:11,32.807
8/12/21 12:12,32.911
8/12/21 12:13,32.911
8/12/21 12:14,33.014
8/12/21 12:15,33.118
8/12/21 12:16,33.222
8/12/21 12:17,33.326
8/12/21 12:18,33.43
8/12/21 12:19,33.535
8/12/21 12:20,33.639
8/12/21 12:21,33.743
8/12/21 12:22,33.848
8/12/21 12:23,33.953
8/12/21 12:24,34.058
8/12/21 12:25,34.163
8/12/21 12:26,34.163
8/12/21 12:27,34.163
8/12/21 12:28,34.163
8/12/21 12:29,34.058
8/12/21 12:30,34.058
8/12/21 12:31,34.058
8/12/21 12:32,33.953
8/12/21 12:33,33.953
8/12/21 12:34,33.953
8/12/21 12:35,33.848
8/12/21 12:36,33.848
8/12/21 12:37,33.848
8/12/21 12:38,33.848
8/12/21 12:39,33.953
8/12/21 12:40,34.058
8/12/21 12:41,34.058
8/12/21 12:42,34.163
8/12/21 12:43,34.268
8/12/21 12:44,34.374
8/12/21 12:45,34.479
8/12/21 12:46,34.479
8/12/21 12:47,34.585
8/12/21 12:48,34.585
8/12/21 12:49,34.585
8/12/21 12:50,34.479
8/12/21 12:51,34.479
8/12/21 12:52,34.479
8/12/21 12:53,34.374
8/12/21 12:54,34.374
8/12/21 12:55,34.374
8/12/21 12:56,34.374
8/12/21 12:57,34.479
8/12/21 12:58,34.479
8/12/21 12:59,34.585
8/12/21 13:00,34.585
8/12/21 13:01,34.585
8/12/21 13:02,34.585
8/12/21 13:03,34.585
8/12/21 13:04,34.585
8/12/21 13:05,34.479
8/12/21 13:06,34.479
8/12/21 13:07,34.374
8/12/21 13:08,34.374
8/12/21 13:09,34.374
8/12/21 13:10,34.374
8/12/21 13:11,34.479
8/12/21 13:12,34.479
8/12/21 13:13,34.585
8/12/21 13:14,34.585
8/12/21 13:15,34.585
8/12/21 13:16,34.479
8/12/21 13:17,34.479
8/12/21 13:18,34.479
8/12/21 13:19,34.374
8/12/21 13:20,34.374
8/12/21 13:21,34.374
8/12/21 13:22,34.268
8/12/21 13:23,34.374
8/12/21 13:24,34.374
8/12/21 13:25,34.479
8/12/21 13:26,34.479
8/12/21 13:27,34.585
8/12/21 13:28,34.585
8/12/21 13:29,34.479
8/12/21 13:30,34.479
8/12/21 13:31,34.479
8/12/21 13:32,34.479
8/12/21 13:33,34.374
8/12/21 13:34,34.374
8/12/21 13:35,34.268
8/12/21 13:36,34.268
8/12/21 13:37,34.163
8/12/21 13:38,34.163
8/12/21 13:39,34.058
8/12/21 13:40,34.058
8/12/21 13:41,33.953
8/12/21 13:42,33.953
8/12/21 13:43,33.953
8/12/21 13:44,33.848
8/12/21 13:45,33.848
8/12/21 13:46,33.743
8/12/21 13:47,33.743
8/12/21 13:48,33.743
8/12/21 13:49,33.743
8/12/21 13:50,33.848
8/12/21 13:51,33.848
8/12/21 13:52,33.953
8/12/21 13:53,33.953
8/12/21 13:54,33.848
8/12/21 13:55,33.848
8/12/21 13:56,33.848
8/12/21 13:57,33.743
8/12/21 13:58,33.743
8/12/21 13:59,33.743
8/12/21 14:00,33.639
8/12/21 14:01,33.639
8/12/21 14:02,33.535
8/12/21 14:03,33.535
8/12/21 14:04,33.535
8/12/21 14:05,33.43
8/12/21 14:06,33.43
8/12/21 14:07,33.326
8/12/21 14:08,33.326
8/12/21 14:09,33.326
8/12/21 14:10,33.222
8/12/21 14:11,33.222
8/12/21 14:12,33.118
8/12/21 14:13,33.118
8/12/21 14:14,33.118
8/12/21 14:15,33.014
8/12/21 14:16,33.014
8/12/21 14:17,33.014
8/12/21 14:18,32.911
8/12/21 14:19,32.911
8/12/21 14:20,32.911
8/12/21 14:21,32.807
8/12/21 14:22,32.807
8/12/21 14:23,32.807
8/12/21 14:24,32.704
8/12/21 14:25,32.704
8/12/21 14:26,32.6
8/12/21 14:27,32.6
8/12/21 14:28,32.6
8/12/21 14:29,32.497
8/12/21 14:30,32.497
8/12/21 14:31,32.497
8/12/21 14:32,32.394
8/12/21 14:33,32.394
8/12/21 14:34,32.394
8/12/21 14:35,32.291
8/12/21 14:36,32.291
8/12/21 14:37,32.291
8/12/21 14:38,32.188
8/12/21 14:39,32.188
8/12/21 14:40,32.188
8/12/21 14:41,32.086
8/12/21 14:42,32.086
8/12/21 14:43,32.086
8/12/21 14:44,32.086
8/12/21 14:45,31.983
8/12/21 14:46,31.983
8/12/21 14:47,31.983
8/12/21 14:48,31.88
8/12/21 14:49,31.88
8/12/21 14:50,31.88
8/12/21 14:51,31.778
8/12/21 14:52,31.778
8/12/21 14:53,31.778
8/12/21 14:54,31.778
8/12/21 14:55,31.676
8/12/21 14:56,31.676
8/12/21 14:57,31.676
8/12/21 14:58,31.574
8/12/21 14:59,31.574
8/12/21 15:00,31.574
8/12/21 15:01,31.574
