date,temp
8/12/21 9:14,23.388
8/12/21 9:15,23.869
8/12/21 9:16,23.677
8/12/21 9:17,23.581
8/12/21 9:18,23.484
8/12/21 9:19,23.484
8/12/21 9:20,23.869
8/12/21 9:21,24.448
8/12/21 9:22,24.351
8/12/21 9:23,24.255
8/12/21 9:24,24.158
8/12/21 9:25,24.062
8/12/21 9:26,23.966
8/12/21 9:27,23.773
8/12/21 9:28,23.869
8/12/21 9:29,23.869
8/12/21 9:30,24.641
8/12/21 9:31,26.097
8/12/21 9:32,26.781
8/12/21 9:33,27.173
8/12/21 9:34,27.37
8/12/21 9:35,27.468
8/12/21 9:36,27.567
8/12/21 9:37,27.665
8/12/21 9:38,27.665
8/12/21 9:39,27.665
8/12/21 9:40,27.665
8/12/21 9:41,27.665
8/12/21 9:42,27.764
8/12/21 9:43,27.862
8/12/21 9:44,27.862
8/12/21 9:45,27.862
8/12/21 9:46,27.862
8/12/21 9:47,27.862
8/12/21 9:48,27.862
8/12/21 9:49,27.862
8/12/21 9:50,27.862
8/12/21 9:51,27.862
8/12/21 9:52,27.862
8/12/21 9:53,27.862
8/12/21 9:54,27.862
8/12/21 9:55,27.764
8/12/21 9:56,27.764
8/12/21 9:57,27.764
8/12/21 9:58,27.764
8/12/21 9:59,27.764
8/12/21 10:00,27.764
8/12/21 10:01,27.764
8/12/21 10:02,27.764
8/12/21 10:03,27.862
8/12/21 10:04,27.961
8/12/21 10:05,28.06
8/12/21 10:06,28.159
8/12/21 10:07,28.258
8/12/21 10:08,28.357
8/12/21 10:09,28.456
8/12/21 10:10,28.456
8/12/21 10:11,28.456
8/12/21 10:12,28.456
8/12/21 10:13,28.456
8/12/21 10:14,28.456
8/12/21 10:15,28.357
8/12/21 10:16,28.357
8/12/21 10:17,28.357
8/12/21 10:18,28.357
8/12/21 10:19,28.357
8/12/21 10:20,28.357
8/12/21 10:21,28.357
8/12/21 10:22,28.258
8/12/21 10:23,28.258
8/12/21 10:24,28.258
8/12/21 10:25,28.258
8/12/21 10:26,28.258
8/12/21 10:27,28.258
8/12/21 10:28,28.258
8/12/21 10:29,28.258
8/12/21 10:30,28.357
8/12/21 10:31,28.456
8/12/21 10:32,28.555
8/12/21 10:33,28.655
8/12/21 10:34,28.754
8/12/21 10:35,28.853
8/12/21 10:36,28.953
8/12/21 10:37,29.053
8/12/21 10:38,29.152
8/12/21 10:39,29.252
8/12/21 10:40,29.352
8/12/21 10:41,29.452
8/12/21 10:42,29.552
8/12/21 10:43,29.552
8/12/21 10:44,29.652
8/12/21 10:45,29.652
8/12/21 10:46,29.552
8/12/21 10:47,29.552
8/12/21 10:48,29.552
8/12/21 10:49,29.552
8/12/21 10:50,29.552
8/12/21 10:51,29.552
8/12/21 10:52,29.452
8/12/21 10:53,29.452
8/12/21 10:54,29.552
8/12/21 10:55,29.552
8/12/21 10:56,29.652
8/12/21 10:57,29.752
8/12/21 10:58,29.853
8/12/21 10:59,29.953
8/12/21 11:00,30.054
8/12/21 11:01,30.154
8/12/21 11:02,30.255
8/12/21 11:03,30.457
8/12/21 11:04,30.558
8/12/21 11:05,30.659
8/12/21 11:06,30.76
8/12/21 11:07,30.862
8/12/21 11:08,30.963
8/12/21 11:09,31.064
8/12/21 11:10,31.166
8/12/21 11:11,31.268
8/12/21 11:12,31.268
8/12/21 11:13,31.37
8/12/21 11:14,31.37
8/12/21 11:15,31.37
8/12/21 11:16,31.37
8/12/21 11:17,31.37
8/12/21 11:18,31.37
8/12/21 11:19,31.268
8/12/21 11:20,31.37
8/12/21 11:21,31.37
8/12/21 11:22,31.472
8/12/21 11:23,31.574
8/12/21 11:24,31.676
8/12/21 11:25,31.676
8/12/21 11:26,31.778
8/12/21 11:27,31.983
8/12/21 11:28,31.983
8/12/21 11:29,32.086
8/12/21 11:30,32.188
8/12/21 11:31,32.291
8/12/21 11:32,32.394
8/12/21 11:33,32.497
8/12/21 11:34,32.6
8/12/21 11:35,32.704
8/12/21 11:36,32.807
8/12/21 11:37,32.911
8/12/21 11:38,33.014
8/12/21 11:39,33.014
8/12/21 11:40,33.118
8/12/21 11:41,33.222
8/12/21 11:42,33.222
8/12/21 11:43,33.222
8/12/21 11:44,33.222
8/12/21 11:45,33.222
8/12/21 11:46,33.222
8/12/21 11:47,33.326
8/12/21 11:48,33.326
8/12/21 11:49,33.43
8/12/21 11:50,33.535
8/12/21 11:51,33.535
8/12/21 11:52,33.639
8/12/21 11:53,33.743
8/12/21 11:54,33.848
8/12/21 11:55,33.953
8/12/21 11:56,34.058
8/12/21 11:57,34.058
8/12/21 11:58,34.163
8/12/21 11:59,34.268
8/12/21 12:00,34.374
8/12/21 12:01,34.479
8/12/21 12:02,34.479
8/12/21 12:03,34.585
8/12/21 12:04,34.691
8/12/21 12:05,34.691
8/12/21 12:06,34.796
8/12/21 12:07,34.903
8/12/21 12:08,35.009
8/12/21 12:09,35.009
8/12/21 12:10,35.115
8/12/21 12:11,35.115
8/12/21 12:12,35.115
8/12/21 12:13,35.222
8/12/21 12:14,35.328
8/12/21 12:15,35.435
8/12/21 12:16,35.435
8/12/21 12:17,35.542
8/12/21 12:18,35.649
8/12/21 12:19,35.756
8/12/21 12:20,35.864
8/12/21 12:21,35.971
8/12/21 12:22,36.079
8/12/21 12:23,36.187
8/12/21 12:24,36.295
8/12/21 12:25,36.403
8/12/21 12:26,36.403
8/12/21 12:27,36.511
8/12/21 12:28,36.511
8/12/21 12:29,36.511
8/12/21 12:30,36.511
8/12/21 12:31,36.511
8/12/21 12:32,36.403
8/12/21 12:33,36.403
8/12/21 12:34,36.295
8/12/21 12:35,36.295
8/12/21 12:36,36.187
8/12/21 12:37,36.187
8/12/21 12:38,36.295
8/12/21 12:39,36.295
8/12/21 12:40,36.295
8/12/21 12:41,36.403
8/12/21 12:42,36.403
8/12/21 12:43,36.511
8/12/21 12:44,36.511
8/12/21 12:45,36.62
8/12/21 12:46,36.728
8/12/21 12:47,36.728
8/12/21 12:48,36.837
8/12/21 12:49,36.837
8/12/21 12:50,36.946
8/12/21 12:51,37.055
8/12/21 12:52,37.055
8/12/21 12:53,37.165
8/12/21 12:54,37.165
8/12/21 12:55,37.274
8/12/21 12:56,37.274
8/12/21 12:57,37.384
8/12/21 12:58,37.384
8/12/21 12:59,37.274
8/12/21 13:00,37.274
8/12/21 13:01,37.274
8/12/21 13:02,37.165
8/12/21 13:03,37.055
8/12/21 13:04,37.055
8/12/21 13:05,37.055
8/12/21 13:06,37.055
8/12/21 13:07,37.055
8/12/21 13:08,37.165
8/12/21 13:09,37.165
8/12/21 13:10,37.274
8/12/21 13:11,37.274
8/12/21 13:12,37.274
8/12/21 13:13,37.274
8/12/21 13:14,37.165
8/12/21 13:15,37.165
8/12/21 13:16,37.055
8/12/21 13:17,37.055
8/12/21 13:18,37.055
8/12/21 13:19,37.055
8/12/21 13:20,37.055
8/12/21 13:21,37.165
8/12/21 13:22,37.165
8/12/21 13:23,37.274
8/12/21 13:24,37.274
8/12/21 13:25,37.274
8/12/21 13:26,37.165
8/12/21 13:27,37.165
8/12/21 13:28,37.055
8/12/21 13:29,37.055
8/12/21 13:30,36.946
8/12/21 13:31,36.946
8/12/21 13:32,36.837
8/12/21 13:33,36.837
8/12/21 13:34,36.728
8/12/21 13:35,36.62
8/12/21 13:36,36.62
8/12/21 13:37,36.511
8/12/21 13:38,36.511
8/12/21 13:39,36.403
8/12/21 13:40,36.295
8/12/21 13:41,36.295
8/12/21 13:42,36.187
8/12/21 13:43,36.187
8/12/21 13:44,36.295
8/12/21 13:45,36.295
8/12/21 13:46,36.295
8/12/21 13:47,36.403
8/12/21 13:48,36.403
8/12/21 13:49,36.403
8/12/21 13:50,36.403
8/12/21 13:51,36.295
8/12/21 13:52,36.295
8/12/21 13:53,36.187
8/12/21 13:54,36.079
8/12/21 13:55,36.079
8/12/21 13:56,35.971
8/12/21 13:57,35.971
8/12/21 13:58,35.864
8/12/21 13:59,35.864
8/12/21 14:00,35.756
8/12/21 14:01,35.649
8/12/21 14:02,35.649
8/12/21 14:03,35.542
8/12/21 14:04,35.542
8/12/21 14:05,35.435
8/12/21 14:06,35.435
8/12/21 14:07,35.328
8/12/21 14:08,35.328
8/12/21 14:09,35.222
8/12/21 14:10,35.222
8/12/21 14:11,35.115
8/12/21 14:12,35.009
8/12/21 14:13,35.009
8/12/21 14:14,34.903
8/12/21 14:15,34.903
8/12/21 14:16,34.796
8/12/21 14:17,34.796
8/12/21 14:18,34.691
8/12/21 14:19,34.691
8/12/21 14:20,34.585
8/12/21 14:21,34.585
8/12/21 14:22,34.479
8/12/21 14:23,34.479
8/12/21 14:24,34.374
8/12/21 14:25,34.374
8/12/21 14:26,34.268
8/12/21 14:27,34.268
8/12/21 14:28,34.163
8/12/21 14:29,34.163
8/12/21 14:30,34.058
8/12/21 14:31,34.058
8/12/21 14:32,34.058
8/12/21 14:33,33.953
8/12/21 14:34,33.953
8/12/21 14:35,33.848
8/12/21 14:36,33.848
8/12/21 14:37,33.743
8/12/21 14:38,33.743
8/12/21 14:39,33.639
8/12/21 14:40,33.639
8/12/21 14:41,33.639
8/12/21 14:42,33.535
8/12/21 14:43,33.535
8/12/21 14:44,33.43
8/12/21 14:45,33.43
8/12/21 14:46,33.326
8/12/21 14:47,33.326
8/12/21 14:48,33.326
8/12/21 14:49,33.222
8/12/21 14:50,33.222
8/12/21 14:51,33.118
8/12/21 14:52,33.118
8/12/21 14:53,33.118
8/12/21 14:54,33.014
8/12/21 14:55,33.014
8/12/21 14:56,32.911
8/12/21 14:57,32.911
8/12/21 14:58,32.911
8/12/21 14:59,32.807
8/12/21 15:00,32.807
8/12/21 15:01,32.807
8/12/21 15:02,32.704
8/12/21 15:03,32.704
8/12/21 15:04,32.704
8/12/21 15:05,32.6
8/12/21 15:06,32.6
8/12/21 15:07,32.497
8/12/21 15:08,32.497
8/12/21 15:09,32.497
8/12/21 15:10,32.394
8/12/21 15:11,32.394
8/12/21 15:12,32.394
8/12/21 15:13,32.291
8/12/21 15:14,32.291
8/12/21 15:15,32.291
8/12/21 15:16,32.188
8/12/21 15:17,32.188
8/12/21 15:18,32.188
8/12/21 15:19,32.086
8/12/21 15:20,32.086
8/12/21 15:21,32.086
8/12/21 15:22,31.983
8/12/21 15:23,31.983
8/12/21 15:24,31.983
8/12/21 15:25,31.88
8/12/21 15:26,31.88
8/12/21 15:27,31.88
8/12/21 15:28,31.778
8/12/21 15:29,31.778
8/12/21 15:30,31.778
8/12/21 15:31,31.676
8/12/21 15:32,31.676
8/12/21 15:33,31.676
8/12/21 15:34,31.676
8/12/21 15:35,31.574
8/12/21 15:36,31.574
8/12/21 15:37,31.574
8/12/21 15:38,31.472
8/12/21 15:39,31.472
8/12/21 15:40,31.472
8/12/21 15:41,31.37
8/12/21 15:42,31.37
8/12/21 15:43,31.37
8/12/21 15:44,31.37
8/12/21 15:45,31.268
8/12/21 15:46,31.268
8/12/21 15:47,31.268
8/12/21 15:48,31.268
8/12/21 15:49,31.166
8/12/21 15:50,31.166
8/12/21 15:51,31.166
8/12/21 15:52,31.064
8/12/21 15:53,30.963
8/12/21 15:54,30.862
8/12/21 15:55,30.659
8/12/21 15:56,30.457
8/12/21 15:57,30.356
8/12/21 15:58,30.154
8/12/21 15:59,30.054
8/12/21 16:00,29.953
8/12/21 16:01,29.752
8/12/21 16:02,29.652
8/12/21 16:03,29.552
8/12/21 16:04,29.452
8/12/21 16:05,29.352
8/12/21 16:06,29.252
8/12/21 16:07,29.152
8/12/21 16:08,29.053
8/12/21 16:09,28.953
8/12/21 16:10,28.853
8/12/21 16:11,28.853
